country,organ,year,pub_count
TR,fallopian tube,2019,1
TR,fallopian tube,2020,3
TR,fallopian tube,2021,2
TR,fallopian tube,2022,1
TR,fallopian tube,2023,2
TR,heart,2014,2
TR,heart,2016,8
TR,heart,2017,34
TR,heart,2018,90
TR,heart,2019,133
TR,heart,2020,164
TR,heart,2021,249
TR,heart,2022,229
TR,heart,2023,37
TR,kidney,2014,2
TR,kidney,2015,3
TR,kidney,2016,10
TR,kidney,2017,22
TR,kidney,2018,68
TR,kidney,2019,137
TR,kidney,2020,156
TR,kidney,2021,269
TR,kidney,2022,248
TR,kidney,2023,79
TR,knee,2014,1
TR,knee,2016,2
TR,knee,2017,5
TR,knee,2018,10
TR,knee,2019,25
TR,knee,2020,31
TR,knee,2021,51
TR,knee,2022,70
TR,knee,2023,16
TR,large intestine,2018,1
TR,liver,2014,2
TR,liver,2015,2
TR,liver,2016,13
TR,liver,2017,30
TR,liver,2018,61
TR,liver,2019,118
TR,liver,2020,180
TR,liver,2021,274
TR,liver,2022,292
TR,liver,2023,75
TR,lung,2014,2
TR,lung,2015,3
TR,lung,2016,2
TR,lung,2017,7
TR,lung,2018,41
TR,lung,2019,70
TR,lung,2020,140
TR,lung,2021,174
TR,lung,2022,157
TR,lung,2023,49
TR,lymph node,2014,2
TR,lymph node,2016,2
TR,lymph node,2017,8
TR,lymph node,2018,16
TR,lymph node,2019,37
TR,lymph node,2020,41
TR,lymph node,2021,56
TR,lymph node,2022,53
TR,lymph node,2023,12
TR,main bronchus,2021,1
TR,main bronchus,2022,1
TR,muscular system,2018,1
TR,muscular system,2019,1
TR,muscular system,2022,1
TR,ovary,2017,3
TR,ovary,2018,14
TR,ovary,2019,26
TR,ovary,2020,36
TR,ovary,2021,44
TR,ovary,2022,62
TR,ovary,2023,9
TR,pancreas,2017,1
TR,pancreas,2018,6
TR,pancreas,2019,4
TR,pancreas,2020,12
TR,pancreas,2021,13
TR,pancreas,2022,16
TR,pancreas,2023,3
TR,pelvis,2014,1
TR,pelvis,2017,2
TR,pelvis,2018,1
TR,pelvis,2019,13
TR,pelvis,2020,6
TR,pelvis,2021,9
TR,pelvis,2022,18
TR,pelvis,2023,3
TR,peripheral nervous system,2018,1
TR,peripheral nervous system,2019,2
TR,peripheral nervous system,2020,6
TR,peripheral nervous system,2021,3
TR,peripheral nervous system,2022,7
TR,peripheral nervous system,2023,2
TR,placenta,2014,1
TR,placenta,2016,2
TR,placenta,2017,7
TR,placenta,2018,9
TR,placenta,2019,8
TR,placenta,2020,22
TR,placenta,2021,32
TR,placenta,2022,47
TR,placenta,2023,6
TR,prostate,2014,2
TR,prostate,2015,1
TR,prostate,2016,1
TR,prostate,2017,5
TR,prostate,2018,12
TR,prostate,2019,41
TR,prostate,2020,76
TR,prostate,2021,93
TR,prostate,2022,67
TR,prostate,2023,17
TR,skeletal,2016,2
TR,skeletal,2017,6
TR,skeletal,2018,18
TR,skeletal,2019,31
TR,skeletal,2020,50
TR,skeletal,2021,73
TR,skeletal,2022,83
TR,skeletal,2023,33
TR,skin,2014,2
TR,skin,2015,3
TR,skin,2016,4
TR,skin,2017,10
TR,skin,2018,43
TR,skin,2019,73
TR,skin,2020,199
TR,skin,2021,149
TR,skin,2022,168
TR,skin,2023,29
TR,small intestine,2017,1
TR,small intestine,2018,2
TR,small intestine,2019,4
TR,small intestine,2020,2
TR,small intestine,2021,4
TR,spinal cord,2015,3
TR,spinal cord,2017,2
TR,spinal cord,2018,7
TR,spinal cord,2019,12
TR,spinal cord,2020,10
TR,spinal cord,2021,23
TR,spinal cord,2022,31
TR,spinal cord,2023,5
TR,spleen,2017,1
TR,spleen,2018,3
TR,spleen,2019,4
TR,spleen,2020,4
TR,spleen,2021,6
TR,spleen,2022,8
TR,spleen,2023,1
TR,thymus,2017,1
TR,thymus,2018,2
TR,thymus,2019,5
TR,thymus,2020,1
TR,thymus,2021,10
TR,thymus,2022,13
TR,thymus,2023,4
TR,trachea,2016,2
TR,trachea,2017,1
TR,trachea,2018,2
TR,trachea,2019,12
TR,trachea,2020,16
TR,trachea,2021,21
TR,trachea,2022,24
TR,trachea,2023,4
TR,ureter,2014,1
TR,ureter,2015,1
TR,ureter,2016,2
TR,ureter,2017,3
TR,ureter,2018,4
TR,ureter,2019,24
TR,ureter,2020,24
TR,ureter,2021,49
TR,ureter,2022,41
TR,ureter,2023,4
TR,urinary bladder,2015,1
TR,urinary bladder,2016,1
TR,urinary bladder,2017,2
TR,urinary bladder,2018,15
TR,urinary bladder,2019,16
TR,urinary bladder,2020,23
TR,urinary bladder,2021,48
TR,urinary bladder,2022,50
TR,urinary bladder,2023,9
TR,uterus,2015,1
TR,uterus,2016,1
TR,uterus,2017,3
TR,uterus,2018,6
TR,uterus,2019,12
TR,uterus,2020,16
TR,uterus,2021,12
TR,uterus,2022,16
TR,uterus,2023,3
TT,brain,2021,1
TT,eye,2021,1
TT,eye,2022,1
TT,eye,2023,1
TT,heart,2016,1
TT,heart,2019,2
TT,heart,2022,2
TT,kidney,2019,1
TT,knee,2020,1
TT,knee,2022,1
TT,liver,2016,1
TT,liver,2018,1
TT,liver,2019,3
TT,liver,2022,1
TT,lung,2019,2
TT,lung,2020,1
TT,lung,2021,2
TT,lung,2022,1
TT,lung,2023,1
TT,ovary,2021,2
TT,pancreas,2018,1
TT,prostate,2020,1
TT,skin,2020,2
TT,skin,2021,1
TT,skin,2022,2
TT,skin,2023,1
TT,small intestine,2019,1
TW,bone marrow,2014,2
TW,bone marrow,2016,1
TW,bone marrow,2017,6
TW,bone marrow,2018,11
TW,bone marrow,2019,12
TW,bone marrow,2020,17
TW,bone marrow,2021,18
TW,bone marrow,2022,6
TW,bone marrow,2023,8
TW,brain,2014,8
TW,brain,2015,4
TW,brain,2016,9
TW,brain,2017,64
TW,brain,2018,116
TW,brain,2019,128
TW,brain,2020,184
TW,brain,2021,238
TW,brain,2022,212
TW,brain,2023,51
TW,eye,2015,1
TW,eye,2016,5
TW,eye,2017,9
TW,eye,2018,17
TW,eye,2019,22
TW,eye,2020,34
TW,eye,2021,44
TW,eye,2022,62
TW,eye,2023,7
TW,fallopian tube,2019,3
TW,fallopian tube,2020,2
TW,fallopian tube,2022,1
TW,heart,2014,4
TW,heart,2016,7
TW,heart,2017,26
TW,heart,2018,66
TW,heart,2019,94
TW,heart,2020,106
TW,heart,2021,137
TW,heart,2022,151
TW,heart,2023,29
TW,kidney,2014,8
TW,kidney,2015,7
TW,kidney,2016,6
TW,kidney,2017,48
TW,kidney,2018,82
TW,kidney,2019,135
TW,kidney,2020,177
TW,kidney,2021,226
TW,kidney,2022,232
TW,kidney,2023,42
TW,knee,2015,1
TW,knee,2016,2
TW,knee,2017,6
TW,knee,2018,17
TW,knee,2019,14
TW,knee,2020,16
TW,knee,2021,57
TW,knee,2022,58
TW,knee,2023,14
TW,liver,2014,11
TW,liver,2015,2
TW,liver,2016,11
TW,liver,2017,88
TW,liver,2018,184
TW,liver,2019,212
TW,liver,2020,268
TW,liver,2021,378
TW,liver,2022,356
TW,liver,2023,65
TW,lung,2012,1
TW,lung,2014,10
TW,lung,2015,3
TW,lung,2016,9
TW,lung,2017,43
TW,lung,2018,89
TW,lung,2019,141
TW,lung,2020,162
TW,lung,2021,238
TW,lung,2022,255
TW,lung,2023,61
TW,lymph node,2015,1
TW,lymph node,2016,4
TW,lymph node,2017,6
TW,lymph node,2018,13
TW,lymph node,2019,17
TW,lymph node,2020,28
TW,lymph node,2021,37
TW,lymph node,2022,35
TW,lymph node,2023,1
TW,muscular system,2021,2
TW,muscular system,2022,1
TW,muscular system,2023,1
TW,ovary,2017,2
TW,ovary,2018,7
TW,ovary,2019,7
TW,ovary,2020,14
TW,ovary,2021,9
TW,ovary,2022,7
TW,ovary,2023,1
TW,pancreas,2014,1
TW,pancreas,2017,3
TW,pancreas,2018,3
TW,pancreas,2019,6
TW,pancreas,2020,3
TW,pancreas,2021,7
TW,pancreas,2022,4
TW,pancreas,2023,4
TW,pelvis,2018,3
TW,pelvis,2019,2
TW,pelvis,2020,1
TW,pelvis,2021,6
TW,peripheral nervous system,2015,1
TW,peripheral nervous system,2017,2
TW,peripheral nervous system,2018,2
TW,peripheral nervous system,2019,5
TW,peripheral nervous system,2020,2
TW,peripheral nervous system,2021,11
TW,peripheral nervous system,2022,6
TW,placenta,2017,2
TW,placenta,2018,4
TW,placenta,2019,4
TW,placenta,2020,4
TW,placenta,2021,6
TW,placenta,2022,14
TW,placenta,2023,2
TW,prostate,2016,2
TW,prostate,2017,15
TW,prostate,2018,26
TW,prostate,2019,26
TW,prostate,2020,41
TW,prostate,2021,69
TW,prostate,2022,80
TW,prostate,2023,15
TW,skeletal,2015,2
TW,skeletal,2016,1
TW,skeletal,2017,9
TW,skeletal,2018,15
TW,skeletal,2019,29
TW,skeletal,2020,50
TW,skeletal,2021,61
TW,skeletal,2022,62
TW,skeletal,2023,17
TW,skin,2012,1
TW,skin,2014,2
TW,skin,2015,1
TW,skin,2016,5
TW,skin,2017,24
TW,skin,2018,33
TW,skin,2019,69
TW,skin,2020,53
TW,skin,2021,73
TW,skin,2022,111
TW,skin,2023,16
TW,small intestine,2014,2
TW,small intestine,2019,1
TW,small intestine,2020,2
TW,small intestine,2021,1
TW,spinal cord,2015,1
TW,spinal cord,2016,2
TW,spinal cord,2017,10
TW,spinal cord,2018,9
TW,spinal cord,2019,12
TW,spinal cord,2020,11
TW,spinal cord,2021,16
TW,spinal cord,2022,27
TW,spinal cord,2023,8
TW,spleen,2014,1
TW,spleen,2015,1
TW,spleen,2017,2
TW,spleen,2018,5
TW,spleen,2019,5
TW,spleen,2020,5
TW,spleen,2021,7
TW,spleen,2022,4
TW,spleen,2023,2
TW,thymus,2018,1
TW,thymus,2019,1
TW,thymus,2020,2
TW,thymus,2021,2
TW,thymus,2022,1
TW,thymus,2023,1
TW,trachea,2016,1
TW,trachea,2017,1
TW,trachea,2018,2
TW,trachea,2019,3
TW,trachea,2020,9
TW,trachea,2021,9
TW,trachea,2022,24
TW,trachea,2023,1
TW,ureter,2014,1
TW,ureter,2015,2
TW,ureter,2018,4
TW,ureter,2019,7
TW,ureter,2020,4
TW,ureter,2021,12
TW,ureter,2022,20
TW,ureter,2023,2
TW,urinary bladder,2014,2
TW,urinary bladder,2015,1
TW,urinary bladder,2016,2
TW,urinary bladder,2017,8
TW,urinary bladder,2018,27
TW,urinary bladder,2019,41
TW,urinary bladder,2020,35
TW,urinary bladder,2021,45
TW,urinary bladder,2022,60
TW,urinary bladder,2023,14
TW,uterus,2017,1
TW,uterus,2018,1
TW,uterus,2019,3
TW,uterus,2020,3
TW,uterus,2021,4
TW,uterus,2022,3
TW,uterus,2023,2
TZ,bone marrow,2018,1
TZ,bone marrow,2021,1
TZ,bone marrow,2022,1
TZ,brain,2019,2
TZ,brain,2020,2
TZ,brain,2021,2
TZ,brain,2022,4
TZ,eye,2017,1
TZ,eye,2018,1
TZ,heart,2016,1
TZ,heart,2018,3
TZ,heart,2019,5
TZ,heart,2020,3
TZ,heart,2021,3
TZ,heart,2022,4
TZ,kidney,2017,1
TZ,kidney,2018,1
TZ,kidney,2019,3
TZ,kidney,2020,5
TZ,kidney,2021,1
TZ,kidney,2022,2
TZ,kidney,2023,1
TZ,liver,2016,1
TZ,liver,2017,2
TZ,liver,2018,7
TZ,liver,2019,22
TZ,liver,2020,12
TZ,liver,2021,18
TZ,liver,2022,18
TZ,liver,2023,4
TZ,lung,2019,1
TZ,lung,2021,2
TZ,lung,2022,3
TZ,lymph node,2018,1
TZ,lymph node,2020,1
TZ,ovary,2022,1
TZ,pancreas,2018,1
TZ,pancreas,2020,1
TZ,placenta,2017,1
TZ,placenta,2020,1
TZ,placenta,2021,1
TZ,placenta,2022,1
TZ,prostate,2019,1
TZ,prostate,2022,1
TZ,skeletal,2018,1
TZ,skeletal,2021,2
TZ,skeletal,2022,1
TZ,skin,2018,1
TZ,skin,2020,2
TZ,skin,2021,4
TZ,skin,2023,1
TZ,spinal cord,2020,1
TZ,spinal cord,2021,1
TZ,spleen,2019,2
TZ,spleen,2021,2
TZ,ureter,2020,1
TZ,urinary bladder,2020,1
TZ,uterus,2021,1
UA,bone marrow,2019,3
UA,bone marrow,2023,1
UA,brain,2016,3
UA,brain,2018,8
UA,brain,2019,5
UA,brain,2020,12
UA,brain,2021,11
UA,brain,2022,19
UA,brain,2023,3
UA,eye,2018,1
UA,eye,2020,4
UA,eye,2021,3
UA,eye,2023,2
UA,heart,2015,1
UA,heart,2018,6
UA,heart,2019,4
UA,heart,2020,3
UA,heart,2021,9
UA,heart,2022,23
UA,heart,2023,4
UA,kidney,2016,1
UA,kidney,2020,2
UA,kidney,2021,3
UA,kidney,2022,6
UA,kidney,2023,4
UA,knee,2022,1
UA,liver,2016,3
UA,liver,2017,3
UA,liver,2018,6
UA,liver,2019,5
UA,liver,2020,13
UA,liver,2021,11
UA,liver,2022,16
UA,liver,2023,3
UA,lung,2016,1
UA,lung,2017,1
UA,lung,2018,1
UA,lung,2019,1
UA,lung,2020,8
UA,lung,2021,6
UA,lung,2022,4
UA,lung,2023,3
UA,ovary,2017,1
UA,ovary,2020,1
UA,pancreas,2020,1
UA,placenta,2019,2
UA,placenta,2021,3
UA,placenta,2022,3
UA,prostate,2018,1
UA,prostate,2019,1
UA,prostate,2020,3
UA,prostate,2021,1
UA,prostate,2022,2
UA,skeletal,2019,2
UA,skeletal,2020,3
UA,skeletal,2021,4
UA,skeletal,2022,2
UA,skeletal,2023,2
UA,skin,2018,3
UA,skin,2019,4
UA,skin,2020,4
UA,skin,2021,3
UA,skin,2022,3
UA,small intestine,2022,1
UA,spinal cord,2019,1
UA,spinal cord,2021,1
UA,spinal cord,2022,1
UA,spinal cord,2023,3
UA,spleen,2016,1
UA,spleen,2021,1
UA,thymus,2020,1
UA,trachea,2021,1
UA,ureter,2023,1
UA,urinary bladder,2022,2
UG,brain,2019,2
UG,brain,2020,2
UG,brain,2021,2
UG,brain,2022,1
UG,eye,2018,2
UG,eye,2019,1
UG,eye,2021,1
UG,eye,2022,1
UG,eye,2023,1
UG,heart,2017,2
UG,heart,2018,1
UG,heart,2019,2
UG,heart,2020,6
UG,heart,2021,7
UG,heart,2022,5
UG,heart,2023,3
UG,kidney,2016,1
UG,kidney,2018,1
UG,kidney,2019,1
UG,kidney,2020,3
UG,kidney,2021,3
UG,kidney,2022,3
UG,liver,2016,3
UG,liver,2017,10
UG,liver,2018,9
UG,liver,2019,14
UG,liver,2020,22
UG,liver,2021,32
UG,liver,2022,26
UG,liver,2023,4
UG,lung,2018,1
UG,lung,2019,1
UG,lung,2020,3
UG,lung,2021,4
UG,lung,2022,2
UG,lung,2023,1
UG,pelvis,2016,1
UG,placenta,2020,1
UG,placenta,2021,2
UG,placenta,2023,1
UG,prostate,2020,3
UG,prostate,2022,3
UG,skeletal,2019,1
UG,skin,2018,1
UG,skin,2019,3
UG,skin,2020,2
UG,skin,2021,4
UG,skin,2022,2
UG,small intestine,2022,1
UG,spinal cord,2019,1
UG,spleen,2023,1
UG,trachea,2017,1
UG,urinary bladder,2022,1
US,blood vasculature,2017,1
US,blood vasculature,2018,1
US,blood vasculature,2020,4
US,blood vasculature,2021,3
US,bone marrow,2014,11
US,bone marrow,2015,23
US,bone marrow,2016,63
US,bone marrow,2017,139
US,bone marrow,2018,241
US,bone marrow,2019,290
US,bone marrow,2020,317
US,bone marrow,2021,364
US,bone marrow,2022,323
US,bone marrow,2023,81
US,brain,1993,1
US,brain,2004,1
US,brain,2008,2
US,brain,2009,5
US,brain,2010,2
US,brain,2011,2
US,brain,2013,3
US,brain,2014,87
US,brain,2015,244
US,brain,2016,610
US,brain,2017,1481
US,brain,2018,2530
US,brain,2019,3322
US,brain,2020,4106
US,brain,2021,4912
US,brain,2022,5028
US,brain,2023,1342
US,eye,2008,2
US,eye,2010,1
US,eye,2013,1
US,eye,2014,18
US,eye,2015,44
US,eye,2016,80
US,eye,2017,177
US,eye,2018,370
US,eye,2019,410
US,eye,2020,582
US,eye,2021,701
US,eye,2022,777
US,eye,2023,192
US,fallopian tube,2016,5
US,fallopian tube,2017,8
US,fallopian tube,2018,9
US,fallopian tube,2019,21
US,fallopian tube,2020,20
US,fallopian tube,2021,24
US,fallopian tube,2022,23
US,fallopian tube,2023,6
US,heart,2004,1
US,heart,2005,1
US,heart,2013,1
US,heart,2014,22
US,heart,2015,58
US,heart,2016,213
US,heart,2017,702
US,heart,2018,1277
US,heart,2019,1735
US,heart,2020,2334
US,heart,2021,3068
US,heart,2022,3835
US,heart,2023,831
US,kidney,1995,1
US,kidney,2014,15
US,kidney,2015,37
US,kidney,2016,154
US,kidney,2017,506
US,kidney,2018,1011
US,kidney,2019,1376
US,kidney,2020,1832
US,kidney,2021,2203
US,kidney,2022,2313
US,kidney,2023,517
US,knee,2014,3
US,knee,2015,4
US,knee,2016,27
US,knee,2017,64
US,knee,2018,133
US,knee,2019,275
US,knee,2020,405
US,knee,2021,706
US,knee,2022,804
US,knee,2023,225
US,large intestine,2016,1
US,large intestine,2018,3
US,large intestine,2019,4
US,large intestine,2020,11
US,large intestine,2021,10
US,large intestine,2022,5
US,large intestine,2023,1
US,liver,2010,1
US,liver,2013,1
US,liver,2014,33
US,liver,2015,101
US,liver,2016,327
US,liver,2017,1164
US,liver,2018,2085
US,liver,2019,2846
US,liver,2020,3960
US,liver,2021,4841
US,liver,2022,5395
US,liver,2023,1317
US,lung,2010,1
US,lung,2012,1
US,lung,2013,1
US,lung,2014,27
US,lung,2015,89
US,lung,2016,267
US,lung,2017,666
US,lung,2018,1102
US,lung,2019,1553
US,lung,2020,2128
US,lung,2021,2499
US,lung,2022,2676
US,lung,2023,670
US,lymph node,2015,5
US,lymph node,2016,49
US,lymph node,2017,96
US,lymph node,2018,194
US,lymph node,2019,257
US,lymph node,2020,284
US,lymph node,2021,335
US,lymph node,2022,367
US,lymph node,2023,81
US,lymph vasculature,2016,1
US,lymph vasculature,2017,1
US,lymph vasculature,2018,2
US,lymph vasculature,2019,4
US,lymph vasculature,2021,1
US,lymph vasculature,2022,2
US,lymph vasculature,2023,1
US,main bronchus,2020,1
US,muscular system,2016,1
US,muscular system,2017,5
US,muscular system,2018,4
US,muscular system,2019,9
US,muscular system,2020,11
US,muscular system,2021,9
US,muscular system,2022,18
US,muscular system,2023,2
US,ovary,2015,1
US,ovary,2016,10
US,ovary,2017,44
US,ovary,2018,89
US,ovary,2019,136
US,ovary,2020,141
US,ovary,2021,150
US,ovary,2022,159
US,ovary,2023,32
US,pancreas,2014,3
US,pancreas,2015,4
US,pancreas,2016,12
US,pancreas,2017,52
US,pancreas,2018,109
US,pancreas,2019,126
US,pancreas,2020,168
US,pancreas,2021,206
US,pancreas,2022,161
US,pancreas,2023,53
US,pelvis,2014,1
US,pelvis,2015,2
US,pelvis,2016,9
US,pelvis,2017,16
US,pelvis,2018,34
US,pelvis,2019,33
US,pelvis,2020,60
US,pelvis,2021,72
US,pelvis,2022,83
US,pelvis,2023,21
US,peripheral nervous system,2015,2
US,peripheral nervous system,2016,7
US,peripheral nervous system,2017,29
US,peripheral nervous system,2018,43
US,peripheral nervous system,2019,67
US,peripheral nervous system,2020,79
US,peripheral nervous system,2021,96
US,peripheral nervous system,2022,88
US,peripheral nervous system,2023,16
US,placenta,2014,1
US,placenta,2015,3
US,placenta,2016,19
US,placenta,2017,64
US,placenta,2018,126
US,placenta,2019,159
US,placenta,2020,219
US,placenta,2021,298
US,placenta,2022,432
US,placenta,2023,84
US,prostate,2008,1
US,prostate,2014,11
US,prostate,2015,14
US,prostate,2016,49
US,prostate,2017,184
US,prostate,2018,401
US,prostate,2019,563
US,prostate,2020,715
US,prostate,2021,960
US,prostate,2022,1071
US,prostate,2023,294
US,skeletal,2014,10
US,skeletal,2015,40
US,skeletal,2016,138
US,skeletal,2017,420
US,skeletal,2018,659
US,skeletal,2019,865
US,skeletal,2020,1066
US,skeletal,2021,1267
US,skeletal,2022,1355
US,skeletal,2023,309
US,skin,2005,1
US,skin,2009,1
US,skin,2014,11
US,skin,2015,38
US,skin,2016,126
US,skin,2017,418
US,skin,2018,794
US,skin,2019,1158
US,skin,2020,1468
US,skin,2021,1701
US,skin,2022,1668
US,skin,2023,435
US,small intestine,2014,1
US,small intestine,2015,2
US,small intestine,2016,5
US,small intestine,2017,36
US,small intestine,2018,62
US,small intestine,2019,80
US,small intestine,2020,90
US,small intestine,2021,99
US,small intestine,2022,66
US,small intestine,2023,15
US,spinal cord,2009,1
US,spinal cord,2014,8
US,spinal cord,2015,21
US,spinal cord,2016,70
US,spinal cord,2017,133
US,spinal cord,2018,226
US,spinal cord,2019,319
US,spinal cord,2020,400
US,spinal cord,2021,532
US,spinal cord,2022,562
US,spinal cord,2023,141
US,spleen,2014,2
US,spleen,2015,10
US,spleen,2016,23
US,spleen,2017,64
US,spleen,2018,98
US,spleen,2019,99
US,spleen,2020,123
US,spleen,2021,115
US,spleen,2022,70
US,spleen,2023,11
US,thymus,2014,1
US,thymus,2015,9
US,thymus,2016,18
US,thymus,2017,30
US,thymus,2018,42
US,thymus,2019,51
US,thymus,2020,62
US,thymus,2021,71
US,thymus,2022,68
US,thymus,2023,17
US,trachea,2014,2
US,trachea,2015,5
US,trachea,2016,17
US,trachea,2017,47
US,trachea,2018,91
US,trachea,2019,110
US,trachea,2020,160
US,trachea,2021,190
US,trachea,2022,170
US,trachea,2023,39
US,ureter,2014,1
US,ureter,2015,1
US,ureter,2016,5
US,ureter,2017,17
US,ureter,2018,27
US,ureter,2019,45
US,ureter,2020,55
US,ureter,2021,82
US,ureter,2022,85
US,ureter,2023,34
US,urinary bladder,2014,1
US,urinary bladder,2015,5
US,urinary bladder,2016,19
US,urinary bladder,2017,73
US,urinary bladder,2018,163
US,urinary bladder,2019,239
US,urinary bladder,2020,244
US,urinary bladder,2021,305
US,urinary bladder,2022,343
US,urinary bladder,2023,79
US,uterus,2014,1
US,uterus,2015,2
US,uterus,2016,5
US,uterus,2017,17
US,uterus,2018,49
US,uterus,2019,49
US,uterus,2020,67
US,uterus,2021,71
US,uterus,2022,74
US,uterus,2023,23
UY,bone marrow,2017,1
UY,bone marrow,2020,2
UY,brain,2016,2
UY,brain,2017,2
UY,brain,2018,4
UY,brain,2019,3
UY,brain,2020,6
UY,brain,2021,9
UY,brain,2022,9
UY,eye,2020,1
UY,eye,2022,2
UY,heart,2017,1
UY,heart,2018,2
UY,heart,2020,2
UY,heart,2021,2
UY,heart,2022,6
UY,heart,2023,1
UY,kidney,2016,1
UY,kidney,2017,2
UY,kidney,2018,1
UY,kidney,2019,1
UY,kidney,2020,1
UY,kidney,2021,6
UY,kidney,2022,5
UY,kidney,2023,1
UY,liver,2017,3
UY,liver,2018,3
UY,liver,2019,8
UY,liver,2020,7
UY,liver,2021,5
UY,liver,2022,4
UY,liver,2023,2
UY,lung,2016,1
UY,lung,2017,1
UY,lung,2019,2
UY,lung,2020,2
UY,lung,2021,1
UY,lung,2022,7
UY,lung,2023,2
UY,lymph node,2021,1
UY,lymph node,2023,1
UY,ovary,2018,3
UY,ovary,2019,1
UY,ovary,2021,1
UY,ovary,2022,4
UY,pelvis,2018,1
UY,pelvis,2022,1
UY,peripheral nervous system,2020,1
UY,placenta,2019,1
UY,placenta,2021,1
UY,placenta,2023,1
UY,prostate,2018,1
UY,prostate,2020,1
UY,prostate,2022,2
UY,skeletal,2017,1
UY,skeletal,2018,2
UY,skeletal,2019,1
UY,skeletal,2020,5
UY,skeletal,2021,2
UY,skeletal,2022,4
UY,skin,2016,1
UY,skin,2018,1
UY,skin,2019,3
UY,skin,2020,4
UY,skin,2021,4
UY,skin,2022,3
UY,spinal cord,2019,2
UY,spinal cord,2020,1
UY,spinal cord,2021,3
UY,spleen,2021,1
UY,spleen,2022,1
UY,trachea,2019,1
UY,trachea,2022,1
UY,urinary bladder,2019,1
UY,uterus,2022,1
UZ,brain,2020,2
UZ,brain,2021,4
UZ,brain,2022,1
UZ,heart,2020,1
UZ,heart,2021,1
UZ,heart,2022,1
UZ,kidney,2022,1
UZ,liver,2019,1
UZ,liver,2020,1
UZ,liver,2021,3
UZ,liver,2022,1
UZ,liver,2023,2
UZ,lung,2021,1
UZ,lung,2022,1
UZ,ovary,2021,1
UZ,skin,2022,1
VC,heart,2022,1
VE,bone marrow,2023,1
VE,brain,2018,2
VE,brain,2020,1
VE,brain,2023,2
VE,eye,2017,1
VE,eye,2021,1
VE,heart,2019,1
VE,heart,2022,1
VE,kidney,2019,1
VE,kidney,2021,2
VE,kidney,2022,1
VE,kidney,2023,1
VE,knee,2022,1
VE,liver,2017,2
VE,liver,2020,2
VE,liver,2021,2
VE,liver,2022,2
VE,lymph node,2020,1
VE,pelvis,2022,1
VE,placenta,2014,1
VE,prostate,2020,1
VE,prostate,2021,1
VE,skeletal,2021,2
VE,skin,2020,1
VE,skin,2021,1
VE,skin,2022,1
VE,spinal cord,2020,1
VE,spleen,2018,1
VE,spleen,2020,1
VE,spleen,2022,1
VE,urinary bladder,2022,1
VG,skin,2019,1
VG,skin,2020,1
VN,bone marrow,2016,1
VN,bone marrow,2019,3
VN,bone marrow,2020,1
VN,bone marrow,2021,3
VN,bone marrow,2022,2
VN,brain,2016,1
VN,brain,2018,2
VN,brain,2019,6
VN,brain,2020,7
VN,brain,2021,6
VN,brain,2022,19
VN,brain,2023,1
VN,eye,2020,1
VN,eye,2021,6
VN,eye,2022,1
VN,eye,2023,1
VN,heart,2017,2
VN,heart,2018,2
VN,heart,2019,4
VN,heart,2020,8
VN,heart,2021,15
VN,heart,2022,19
VN,heart,2023,2
VN,kidney,2018,1
VN,kidney,2019,5
VN,kidney,2020,9
VN,kidney,2021,8
VN,kidney,2022,9
VN,kidney,2023,1
VN,knee,2020,1
VN,knee,2023,1
VN,liver,2014,1
VN,liver,2016,3
VN,liver,2017,5
VN,liver,2018,10
VN,liver,2019,14
VN,liver,2020,19
VN,liver,2021,25
VN,liver,2022,48
VN,liver,2023,5
VN,lung,2018,2
VN,lung,2019,7
VN,lung,2020,16
VN,lung,2021,20
VN,lung,2022,18
VN,lung,2023,5
VN,lymph node,2020,1
VN,lymph node,2021,2
VN,lymph node,2022,2
VN,muscular system,2019,1
VN,muscular system,2022,1
VN,ovary,2018,2
VN,ovary,2019,2
VN,ovary,2020,1
VN,ovary,2021,4
VN,pancreas,2021,1
VN,pancreas,2022,3
VN,peripheral nervous system,2021,1
VN,placenta,2022,1
VN,prostate,2021,5
VN,prostate,2022,1
VN,skeletal,2018,1
VN,skeletal,2019,2
VN,skeletal,2020,5
VN,skeletal,2021,2
VN,skeletal,2022,8
VN,skin,2017,2
VN,skin,2018,2
VN,skin,2019,2
VN,skin,2020,7
VN,skin,2021,9
VN,skin,2022,11
VN,skin,2023,3
VN,small intestine,2018,1
VN,small intestine,2019,1
VN,small intestine,2020,1
VN,spinal cord,2021,2
VN,spinal cord,2023,1
VN,spleen,2017,1
VN,spleen,2018,1
VN,spleen,2019,1
VN,spleen,2022,1
VN,thymus,2019,1
VN,trachea,2018,2
VN,trachea,2019,1
VN,trachea,2020,2
VN,trachea,2021,5
VN,trachea,2022,2
VN,urinary bladder,2021,1
VN,urinary bladder,2022,1
VN,urinary bladder,2023,1
VN,uterus,2021,1
WS,heart,2021,1
WS,liver,2022,1
WS,skin,2020,1
XK,brain,2017,1
XK,eye,2022,1
XK,heart,2020,1
XK,heart,2022,3
XK,kidney,2019,1
XK,knee,2022,1
XK,liver,2014,1
XK,liver,2021,1
XK,liver,2022,1
XK,liver,2023,2
XK,lung,2022,1
XK,peripheral nervous system,2021,1
XK,placenta,2021,1
XK,skeletal,2023,1
YE,bone marrow,2021,1
YE,brain,2019,1
YE,brain,2021,1
