soa_institution_id,ror,institution_name,institution_type,country_code
https://openalex.org/I881766915,https://ror.org/01rxvg760,Nanjing University,education,CN
https://openalex.org/I1850255,https://ror.org/02s6k3f65,University of Basel,education,CH
https://openalex.org/I166337079,https://ror.org/026zzn846,Queen Mary University of London,education,GB
https://openalex.org/I126744593,https://ror.org/04rq5mt64,"University of Maryland, Baltimore",education,US
https://openalex.org/I79510175,https://ror.org/03kk7td41,Cardiff University,education,GB
https://openalex.org/I4210119109,https://ror.org/02k40bc56,Indiana University Bloomington,education,US
https://openalex.org/I103635307,https://ror.org/03nawhv43,"University of California, Riverside",education,US
https://openalex.org/I25974101,https://ror.org/00fbnyb24,University of Würzburg,education,DE
https://openalex.org/I926574661,https://ror.org/03s7gtk40,Leipzig University,education,DE
https://openalex.org/I4210153126,https://ror.org/04tfzc498,Istituti di Ricovero e Cura a Carattere Scientifico,healthcare,IT
https://openalex.org/I58610484,https://ror.org/02jqc0m91,Seattle University,education,US
https://openalex.org/I185103710,https://ror.org/03s65by71,"University of California, Santa Cruz",education,US
https://openalex.org/I193775966,https://ror.org/01wjejq96,Yonsei University,education,KR
https://openalex.org/I2801952686,https://ror.org/018906e22,Erasmus MC,healthcare,NL
https://openalex.org/I174306211,https://ror.org/03qryx823,Technion – Israel Institute of Technology,education,IL
https://openalex.org/I887968799,https://ror.org/04xfq0f34,RWTH Aachen University,education,DE
https://openalex.org/I43406934,https://ror.org/04sjchr03,Université Laval,education,CA
https://openalex.org/I1321296531,https://ror.org/05xpvk416,National Institute of Standards and Technology,government,US
https://openalex.org/I114531698,https://ror.org/0112mx960,Tokyo Institute of Technology,education,JP
https://openalex.org/I1299907687,https://ror.org/02rdpzb15,Bloomberg (United States),company,US
https://openalex.org/I39555362,https://ror.org/01a77tt86,University of Warwick,education,GB
https://openalex.org/I2802928900,https://ror.org/03t4gr691,Academic Medical Center,healthcare,NL
https://openalex.org/I14243506,https://ror.org/0030zas98,Hong Kong Polytechnic University,education,CN
https://openalex.org/I75951250,https://ror.org/046ak2485,Freie Universität Berlin,education,DE
https://openalex.org/I123044942,https://ror.org/052g8jq94,Autonomous University of Barcelona,education,ES
https://openalex.org/I74775410,https://ror.org/008zs3103,Rice University,education,US
https://openalex.org/I34352273,https://ror.org/02jz4aj89,Maastricht University,education,NL
https://openalex.org/I107606265,https://ror.org/05a0ya142,Broad Institute,nonprofit,US
https://openalex.org/I4210089966,https://ror.org/00a0jsq62,London School of Hygiene & Tropical Medicine,education,GB
https://openalex.org/I72951846,https://ror.org/05dk0ce17,Washington State University,education,US
https://openalex.org/I180923762,https://ror.org/00rcxh774,University of Cologne,education,DE
https://openalex.org/I71267560,https://ror.org/05290cv24,University of Naples Federico II,education,IT
https://openalex.org/I4210089486,https://ror.org/007ps6h72,Fred Hutchinson Cancer Center,nonprofit,US
https://openalex.org/I114090438,https://ror.org/04cvxnb49,Goethe University Frankfurt,education,DE
https://openalex.org/I2613432,https://ror.org/032db5x82,University of South Florida,education,US
https://openalex.org/I157536573,https://ror.org/0495fxg12,Institut Pasteur,nonprofit,FR
https://openalex.org/I4210134534,https://ror.org/043z4tv69,National Institute of Allergy and Infectious Diseases,facility,US
https://openalex.org/I107672454,https://ror.org/049s0rh22,Dartmouth College,education,US
https://openalex.org/I121820613,https://ror.org/05ect4e57,Louisiana State University,education,US
https://openalex.org/I55143463,https://ror.org/048tbm396,University of Turin,education,IT
https://openalex.org/I1335113835,https://ror.org/00m8d6786,Karolinska University Hospital,healthcare,SE
https://openalex.org/I921990950,https://ror.org/02hh7en24,University of Colorado Denver,education,US
https://openalex.org/I45084792,https://ror.org/04jr1s763,University of Florence,education,IT
https://openalex.org/I103163165,https://ror.org/05g3dte14,Florida State University,education,US
https://openalex.org/I4210086780,https://ror.org/00097mb19,Japan Science and Technology Agency,government,JP
https://openalex.org/I63190737,https://ror.org/01y64my43,"University at Buffalo, State University of New York",education,US
https://openalex.org/I2800006345,https://ror.org/05xvt9f17,Leiden University Medical Center,healthcare,NL
https://openalex.org/I169521973,https://ror.org/05fs6jp91,University of New Mexico,education,US
https://openalex.org/I97565354,https://ror.org/019whta54,University of Lausanne,education,CH
https://openalex.org/I22465464,https://ror.org/00pd74e08,University of Münster,education,DE
https://openalex.org/I129902397,https://ror.org/01e6qks80,Dalhousie University,education,CA
https://openalex.org/I204983213,https://ror.org/01yqg2h08,Harbin Institute of Technology,education,CN
https://openalex.org/I86501945,https://ror.org/01sbq1a82,University of Delaware,education,US
https://openalex.org/I124357947,https://ror.org/04cw6st05,University of London,education,GB
https://openalex.org/I52099693,https://ror.org/04m01e293,University of York,education,GB
https://openalex.org/I157773358,https://ror.org/0064kty71,Sun Yat-sen University,education,CN
https://openalex.org/I195460627,https://ror.org/016476m91,University of Aberdeen,education,GB
https://openalex.org/I47251452,https://ror.org/0207ad724,Wake Forest University,education,US
https://openalex.org/I166722992,https://ror.org/0464eyp60,University of Massachusetts Chan Medical School,education,US
https://openalex.org/I1306266525,https://ror.org/0171mag52,Goddard Space Flight Center,facility,US
https://openalex.org/I108290504,https://ror.org/03ad39j10,University of Pisa,education,IT
https://openalex.org/I90267481,https://ror.org/05kb8h459,Umeå University,education,SE
https://openalex.org/I95674353,https://ror.org/02495e989,Université Catholique de Louvain,education,BE
https://openalex.org/I46247651,https://ror.org/02gfys938,University of Manitoba,education,CA
https://openalex.org/I153648349,https://ror.org/04h699437,University of Leicester,education,GB
https://openalex.org/I4432739,https://ror.org/03zga2b32,University of Bergen,education,NO
https://openalex.org/I200769079,https://ror.org/00q4vv597,Hong Kong University of Science and Technology,education,CN
https://openalex.org/I155781252,https://ror.org/02b6qw903,University of South Carolina,education,US
https://openalex.org/I114395901,https://ror.org/043mer456,University of Nebraska–Lincoln,education,US
https://openalex.org/I193531525,https://ror.org/00y4zzh67,George Washington University,education,US
https://openalex.org/I168719708,https://ror.org/03q8dnn23,City University of Hong Kong,education,CN
https://openalex.org/I102335020,https://ror.org/04t3en479,Karlsruhe Institute of Technology,education,DE
https://openalex.org/I2801317318,https://ror.org/057q4rt57,Hospital for Sick Children,healthcare,CA
https://openalex.org/I86987016,https://ror.org/026vcq606,Royal Institute of Technology,education,SE
https://openalex.org/I204730241,https://ror.org/05f82e368,Université Paris Cité,education,FR
https://openalex.org/I39343248,https://ror.org/01hcx6992,Humboldt-Universität zu Berlin,education,DE
https://openalex.org/I87445476,https://ror.org/017zhmm22,Xi'an Jiaotong University,education,CN
https://openalex.org/I146416000,https://ror.org/001tmjg57,University of Kansas,education,US
https://openalex.org/I200870766,https://ror.org/02ex6cf31,Brookhaven National Laboratory,facility,US
https://openalex.org/I190082696,https://ror.org/01v29qb04,Durham University,education,GB
https://openalex.org/I197323543,https://ror.org/023b0x485,Johannes Gutenberg University Mainz,education,DE
https://openalex.org/I23923803,https://ror.org/03yghzc09,University of Exeter,education,GB
https://openalex.org/I157485424,https://ror.org/05apxxy63,Korea Advanced Institute of Science and Technology,education,KR
https://openalex.org/I1283103587,https://ror.org/02bbd5539,AT&T (United States),company,US
https://openalex.org/I1282311441,https://ror.org/041nk4h53,Lawrence Livermore National Laboratory,facility,US
https://openalex.org/I121748325,https://ror.org/02p0gd045,Universidad Complutense de Madrid,education,ES
https://openalex.org/I17937529,https://ror.org/04cdgtt98,German Cancer Research Center,facility,DE
https://openalex.org/I107639228,https://ror.org/00mkhxb43,University of Notre Dame,education,US
https://openalex.org/I114832834,https://ror.org/04vmvtb21,Tulane University,education,US
https://openalex.org/I204778367,https://ror.org/05xg72x27,Norwegian University of Science and Technology,education,NO
https://openalex.org/I161296585,https://ror.org/05sj3n476,Tokyo University of Science,education,JP
https://openalex.org/I8961855,https://ror.org/01tmp8f25,Universidad Nacional Autónoma de México,education,MX
https://openalex.org/I84392919,https://ror.org/00kx1jb78,Temple University,education,US
https://openalex.org/I904495901,https://ror.org/04tsk2644,Ruhr University Bochum,education,DE
https://openalex.org/I37461747,https://ror.org/033vjfk17,Wuhan University,education,CN
https://openalex.org/I157614274,https://ror.org/03p74gp79,University of Cape Town,education,ZA
https://openalex.org/I132053463,https://ror.org/01r9htc13,Université Libre de Bruxelles,education,BE
https://openalex.org/I78650965,https://ror.org/042aqky30,TU Dresden,education,DE
https://openalex.org/I848706,https://ror.org/04q78tk20,Sungkyunkwan University,education,KR
https://openalex.org/I134820265,https://ror.org/02gfc7t72,Spanish National Research Council,government,ES
https://openalex.org/I32021983,https://ror.org/04v76ef78,Kiel University,education,DE
https://openalex.org/I162608824,https://ror.org/00ayhx656,University of Sussex,education,GB
https://openalex.org/I146399215,https://ror.org/02956yf07,University of Tsukuba,education,JP
https://openalex.org/I151201029,https://ror.org/03cqe8w59,National Scientific and Technical Research Council,government,AR
https://openalex.org/I39804081,https://ror.org/02en5vm52,Sorbonne University,education,FR
https://openalex.org/I24185976,https://ror.org/011ashp19,Sichuan University,education,CN
https://openalex.org/I154099455,https://ror.org/0207yh398,Shandong University,education,CN
https://openalex.org/I76134821,https://ror.org/05n3x4p02,Medical University of Vienna,education,AT
https://openalex.org/I1334627681,https://ror.org/027k65916,Jet Propulsion Laboratory,facility,US
https://openalex.org/I205274468,https://ror.org/02tyrky19,Trinity College Dublin,education,IE
https://openalex.org/I1294671590,https://ror.org/02feahw73,French National Centre for Scientific Research,government,FR
https://openalex.org/I79817857,https://ror.org/01r7awg59,University of Guelph,education,CA
https://openalex.org/I165951966,https://ror.org/02f6dcw23,The University of Texas Health Science Center at San Antonio,education,US
https://openalex.org/I16097986,https://ror.org/043nxc105,University of Valencia,education,ES
https://openalex.org/I80281795,https://ror.org/01jmxt844,University of Otago,education,NZ
https://openalex.org/I44461941,https://ror.org/048sx0r50,University of Houston,education,US
https://openalex.org/I73613424,https://ror.org/01703db54,National Institute of Advanced Industrial Science and Technology,government,JP
https://openalex.org/I157674565,https://ror.org/00afp2z80,University of Liège,education,BE
https://openalex.org/I181233156,https://ror.org/0293rh119,University of Oregon,education,US
https://openalex.org/I44260953,https://ror.org/024z2rq82,Heinrich Heine University Düsseldorf,education,DE
https://openalex.org/I63634437,https://ror.org/01cby8j38,Autonomous University of Madrid,education,ES
https://openalex.org/I197347611,https://ror.org/047dqcg40,Korea University,education,KR
https://openalex.org/I2802709434,https://ror.org/03mchdq19,Rigshospitalet,healthcare,DK
https://openalex.org/I71052956,https://ror.org/05v62cm79,University of Reading,education,GB
https://openalex.org/I181391015,https://ror.org/04wffgt70,Universidade Estadual de Campinas,education,BR
https://openalex.org/I90610280,https://ror.org/0530pts50,South China University of Technology,education,CN
https://openalex.org/I21250087,https://ror.org/024d6js02,Charles University,education,CZ
https://openalex.org/I177639307,https://ror.org/03h2bxq36,University of Dundee,education,GB
https://openalex.org/I182534213,https://ror.org/043pwc612,University of Porto,education,PT
https://openalex.org/I161103922,https://ror.org/01rdrb571,Philipps University of Marburg,education,DE
https://openalex.org/I4210158668,https://ror.org/049nx2j30,AMPATH,healthcare,KE
https://openalex.org/I83019370,https://ror.org/02c2kyt77,Eindhoven University of Technology,education,NL
https://openalex.org/I204308271,https://ror.org/00qqv6244,Medical College of Wisconsin,education,US
